"","lon","lat","SpeciesName","Status","CCAA"
"12603",-0.59,39.69,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12604",-0.59,39.67,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12605",0.26,40.24,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12606",-0.52,39.62,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12607",-0.93,38.08,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12608",-0.06,38.86,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12609",0.01,38.84,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12610",-0.07,38.77,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12611",0.18,38.77,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12612",0.06,38.86,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12613",0.14,38.74,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12614",0.12,40.12,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12615",0.24,40.21,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12616",-0.61,39.59,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12617",-0.61,39.68,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12618",-0.61,39.67,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12619",-0.26,39.76,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12620",-0.85,39.59,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12621",-0.85,39.6,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12622",-0.9064,39.549,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12623",-0.83,39.6,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12624",-0.17,38.95,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12625",-0.18,38.97,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12626",-0.21,39.75,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12627",0.02,38.85,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12628",0.0047,38.8086,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12629",0.1238,38.8265,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12630",-0.28,39.04,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12631",-0.4,39.14,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12632",-0.51,39.23,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12633",-0.62,39.32,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12634",-0.18,38.970001,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12635",-0.0611103464762939,38.8588239950577,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12636",-0.891113789977442,38.0588007290271,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12637",-0.261129283994314,39.7588396688904,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12638",-0.401121691752892,39.1388260065692,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12639",-0.391122985072263,39.2288278609796,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12640",-0.0211090635104312,38.82882381756,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12641",0.0588920391199351,38.8588251892429,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12642",-0.12,38.81,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12643",0.178895887627121,38.7688246549585,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12644",0.0688936992452019,38.7688235631597,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12645",-0.0711090814272217,38.768822171453,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12646",-0.931114888406022,38.0788006965159,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12647",-0.85113814471658,39.5888303055218,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12648",0.000472054213625742,39.9888469575566,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12649",0.118872219191031,40.1188508061082,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12650",0.238873101590174,40.2088538649575,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12651",0.458872742005245,40.4888618927103,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12652",0.228871352848984,40.2988556216851,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12653",0.348873612138453,40.3088570388643,"Gomphocarpus fruticosus","Potentially invasive in Spain","Comunidad Valenciana"
"12654",-0.3867,39.47693,"Hemerocallis fulva","Potentially invasive in Spain","Comunidad Valenciana"
"12655",-0.2603,39.9949,"Hemerocallis fulva","Potentially invasive in Spain","Comunidad Valenciana"
"12656",-0.88,38.13,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12657",-0.59,39.31,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12658",-0.59,39.3,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12659",-0.37,39.08,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12660",-0.43,38.97,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12661",-0.35,38.99,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12662",-0.44,38.97,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12663",-0.2,38.94,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12664",-0.2,38.91,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12665",-0.19,38.91,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12666",-0.22,38.92,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12667",-0.19,38.95,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12668",-0.21,38.9,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12669",-0.21,38.91,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12670",-0.2,38.95,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12671",-0.54,38.94,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12672",-0.53,38.94,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12673",-0.5,38.95,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12674",-0.5,38.96,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12675",0.31,40.28,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12676",-0.4,39.07,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12677",0.32,40.29,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12678",-0.4,39.08,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12679",-0.4,39.06,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12680",-0.41,39.06,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12681",-0.59,39.03,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12682",-0.58,39.03,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12683",-0.48,38.97,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12684",-0.49,38.95,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12685",-0.49,38.96,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12686",-0.47,38.96,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12687",-0.45,38.97,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12688",-0.46,38.97,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12689",-0.34,38.94,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12690",-0.25,38.97,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12691",-0.27,38.97,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12692",-0.27,38.96,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12693",-0.28,38.96,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12694",-0.27,38.95,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12695",-0.25,38.95,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12696",-0.25,38.96,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12697",-0.23,38.93,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12698",-0.64,38.92,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12699",-0.58,39.59,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12700",-0.63,38.92,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12701",-0.63,38.91,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12702",0.09,40.06,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12703",-0.58,39.6,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12704",-0.21,38.96,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12705",-0.22,38.96,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12706",-0.56,39.17,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12707",-0.57,39.17,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12708",-0.62,39.19,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12709",-0.58,39.17,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12710",-0.62,39.18,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12711",-0.63,39.18,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12712",-0.63,39.17,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12713",-0.23,39.95,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12714",-0.23,39.94,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12715",-0.22,39.94,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12716",-0.6,38.9,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12717",-0.6,38.91,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12718",-0.59,38.91,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12719",-0.61,38.91,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12720",-0.6,38.92,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12721",-0.87,38.33,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12722",-0.91,38.29,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12723",-0.55,39.83,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12724",-0.55,39.82,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12725",-0.56,39.82,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12726",-0.94,38.35,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12727",-0.9,38.35,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12728",0.17,38.73,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12729",-0.47,39.58,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12730",-0.69,38.82,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12731",-0.6,39.3,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12732",-0.6,39.31,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12733",-0.61,39.29,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12734",-0.61,39.28,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12735",0.13,40.24,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12736",-0.48,39.37,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12737",-0.47,39.37,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12738",-0.67,39.51,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12739",-0.58,39.29,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12740",-0.58,39.28,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12741",-0.64,39.26,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12742",-0.64,39.25,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12743",-0.6,39.12,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12744",-0.58,39.09,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12745",-0.6,39.1,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12746",-0.59,39.29,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12747",-0.6,39.29,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12748",0.24,40.2,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12749",-0.62,39.28,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12750",-0.65,39.54,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12751",-0.6,39.11,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12752",-0.66,39.51,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12753",-0.64,39.53,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12754",-0.65,39.53,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12755",-0.65,39.52,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12756",-0.66,39.5,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12757",0.13,40.23,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12758",0.15,40.23,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12759",-0.67,39.67,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12760",-0.66,39.67,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12761",-0.61,39.13,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12762",-0.61,39.12,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12763",-0.62,39.12,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12764",-0.65,39.67,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12765",-0.65,39.66,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12766",-0.66,39.53,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12767",-0.66,39.52,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12768",-0.67,39.52,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12769",0.16,40.23,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12770",0.17,40.23,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12771",0.18,40.23,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12772",-0.68,39.5,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12773",-0.34,39.62,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12774",-0.43,39.78,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12775",-0.44,39.79,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12776",-0.42,39.76,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12777",-0.42,39.78,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12778",-0.34,39.11,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12779",-0.41,39.13,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12780",-0.44,39.78,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12781",-0.44,39.77,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12782",-0.35,39.12,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12783",-0.33,39.14,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12784",-0.29,39.13,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12785",-0.36,39.12,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12786",-0.32,39.12,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12787",-0.32,39.13,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12788",-0.38,39.12,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12789",-0.4,39.77,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12790",0.1,38.74,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12791",0.1,38.75,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12792",0.09,38.74,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12793",-0.31,39.12,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12794",-0.38,39.11,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12795",-0.31,39.13,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12796",-0.43,39.77,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12797",-0.43,39.76,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12798",-0.36,39.11,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12799",-0.35,39.11,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12800",-0.4,39.13,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12801",-0.39,39.13,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12802",-0.32,39.06,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12803",-0.32,39.05,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12804",-0.31,39.07,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12805",-0.3,39.07,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12806",-0.33,39.05,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12807",-0.32,39.07,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12808",-0.31,39.08,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12809",-0.5,39.29,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12810",-0.38,39.01,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12811",-0.6,39.43,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12812",-0.58,39.43,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12813",-0.5,39.53,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12814",-0.31,39.59,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12815",-0.27,39.67,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12816",-0.52,39.31,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12817",-0.51,39.31,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12818",-0.5,39.31,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12819",-0.34,39.13,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12820",-0.56,39.42,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12821",-0.56,39.43,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12822",0.5,40.51,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12823",-0.54,39.1,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12824",-0.55,39.11,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12825",-0.58,39.14,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12826",-0.58,39.13,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12827",-0.26,39.75,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12828",-0.26,39.74,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12829",-0.66,39.72,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12830",-0.55,39.1,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12831",0.11,38.8,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12832",0.12,38.81,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12833",0.12,38.82,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12834",0.1,38.8,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12835",-0.41,39.15,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12836",-0.55,39.31,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12837",0.1,38.81,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12838",-0.37,39.14,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12839",-0.55,39.29,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12840",0.16,38.82,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12841",-0.41,39.14,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12842",0.09,38.81,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12843",-0.57,39.29,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12844",-0.55,39.3,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12845",-0.39,39.14,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12846",-0.4,39.14,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12847",-0.09,38.87,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12848",-0.82,38.27,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12849",-0.3,38.91,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12850",-0.56,39.24,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12851",-0.59,39.24,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12852",-0.54,39.41,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12853",-0.56,39.23,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12854",-0.54,39.43,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12855",-0.58,39.23,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12856",-0.58,39.24,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12857",-0.55,39.41,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12858",-0.59,39.25,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12859",-0.57,39.42,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12860",-0.54,39.42,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12861",-0.53,39.42,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12862",-0.57,39.24,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12863",-0.53,39.43,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12864",-0.36,40.03,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12865",-0.28,40,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12866",-0.33,40.02,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12867",-0.31,39.89,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12868",-0.22,39.89,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12869",-0.32,40,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12870",-0.23,39.87,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12871",-0.31,39.88,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12872",-0.27,40,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12873",-0.22,39.9,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12874",-0.22,39.88,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12875",-0.23,39.88,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12876",-0.23,39.89,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12877",-0.36,39.63,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12878",-0.34,38.93,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12879",-0.62,39.44,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12880",-0.63,39.44,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12881",-0.63,39.43,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12882",-0.63,39.45,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12883",-0.64,39.45,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12884",-0.54,39.34,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12885",-0.53,39.34,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
"12886",-0.51,39.33,"Heteropogon contortus","Potentially invasive in Spain","Comunidad Valenciana"
